date_ref;period;order_status;nb_orders;nb_items;quantity;gross_sales;net_sales
31-07-2019;QTD;Rejected;2;6;11;17397.89;16275.697
31-07-2019;QTD;Completed;50;161;238;238329.73;213719.7
31-07-2019;YTD;Rejected;10;28;42;70370.6;63343.98
31-07-2019;YTD;Completed;393;1194;1780;2170981.8;1948493.4
01-08-2019;QTD;Rejected;2;6;11;17397.89;16275.697
01-08-2019;QTD;Completed;50;161;238;238329.73;213719.7
01-08-2019;YTD;Rejected;10;28;42;70370.6;63343.98
01-08-2019;YTD;Completed;393;1194;1780;2170981.8;1948493.4
02-08-2019;MTD;Completed;1;1;2;898.0;718.4
02-08-2019;QTD;Rejected;2;6;11;17397.89;16275.697
02-08-2019;QTD;Completed;51;162;240;239227.73;214438.1
02-08-2019;YTD;Rejected;10;28;42;70370.6;63343.98
02-08-2019;YTD;Completed;394;1195;1782;2171879.8;1949211.8
03-08-2019;MTD;Completed;1;1;2;898.0;718.4
03-08-2019;QTD;Rejected;2;6;11;17397.89;16275.697
03-08-2019;QTD;Completed;51;162;240;239227.73;214438.1
03-08-2019;YTD;Rejected;10;28;42;70370.6;63343.98
03-08-2019;YTD;Completed;394;1195;1782;2171879.8;1949211.8
04-08-2019;MTD;Completed;3;9;15;23047.87;20707.982
04-08-2019;QTD;Rejected;2;6;11;17397.89;16275.697
04-08-2019;QTD;Completed;53;170;253;261377.61;234427.69
04-08-2019;YTD;Rejected;10;28;42;70370.6;63343.98
04-08-2019;YTD;Completed;396;1203;1795;2194029.5;1969201.4
05-08-2019;MTD;Completed;3;9;15;23047.87;20707.982
05-08-2019;QTD;Rejected;2;6;11;17397.89;16275.697
05-08-2019;QTD;Completed;53;170;253;261377.61;234427.69
05-08-2019;YTD;Rejected;10;28;42;70370.6;63343.98
05-08-2019;YTD;Completed;396;1203;1795;2194029.5;1969201.4
06-08-2019;MTD;Completed;5;12;19;29347.83;26395.945
06-08-2019;QTD;Rejected;2;6;11;17397.89;16275.697
06-08-2019;QTD;Completed;55;173;257;267677.56;240115.64
06-08-2019;YTD;Rejected;10;28;42;70370.6;63343.98
06-08-2019;YTD;Completed;398;1206;1799;2200329.5;1974889.2
07-08-2019;MTD;Completed;8;20;31;39742.73;36040.44
07-08-2019;QTD;Rejected;2;6;11;17397.89;16275.697
07-08-2019;QTD;Completed;58;181;269;278072.47;249760.14
07-08-2019;YTD;Rejected;10;28;42;70370.6;63343.98
07-08-2019;YTD;Completed;401;1214;1811;2210724.5;1984533.8
08-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
08-08-2019;MTD;Completed;9;23;35;42372.69;38419.906
08-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
08-08-2019;QTD;Completed;59;184;273;280702.44;252139.61
08-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
08-08-2019;YTD;Completed;402;1217;1815;2213354.5;1986913.2
09-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
09-08-2019;MTD;Completed;11;32;50;55316.56;50118.594
09-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
09-08-2019;QTD;Completed;61;193;288;293646.3;263838.28
09-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
09-08-2019;YTD;Completed;404;1226;1830;2226298.2;1998612.0
10-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
10-08-2019;MTD;Completed;14;41;64;73228.42;66606.87
10-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
10-08-2019;QTD;Completed;64;202;302;311558.16;280326.56
10-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
10-08-2019;YTD;Completed;407;1235;1844;2244210.0;2015100.2
11-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
11-08-2019;MTD;Completed;15;43;67;75494.39;68676.24
11-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
11-08-2019;QTD;Completed;65;204;305;313824.12;282395.94
11-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
11-08-2019;YTD;Completed;408;1237;1847;2246476.0;2017169.6
12-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
12-08-2019;MTD;Completed;18;52;81;92598.25;84226.81
12-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
12-08-2019;QTD;Completed;68;213;319;330928.0;297946.5
12-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
12-08-2019;YTD;Completed;411;1246;1861;2263580.0;2032720.1
13-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
13-08-2019;MTD;Completed;19;55;85;100450.21;91410.14
13-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
13-08-2019;QTD;Completed;69;216;323;338779.94;305129.84
13-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
13-08-2019;YTD;Completed;412;1249;1865;2271432.0;2039903.5
14-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
14-08-2019;MTD;Completed;20;58;89;107540.17;97940.2
14-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
14-08-2019;QTD;Completed;70;219;327;345869.9;311659.9
14-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
14-08-2019;YTD;Completed;413;1252;1869;2278521.8;2046433.5
15-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
15-08-2019;MTD;Completed;23;68;103;130704.04;119046.99
15-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
15-08-2019;QTD;Completed;73;229;341;369033.78;332766.7
15-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
15-08-2019;YTD;Completed;416;1262;1883;2301685.8;2067540.4
16-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
16-08-2019;MTD;Completed;25;73;111;137812.97;125363.9
16-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
16-08-2019;QTD;Completed;75;234;349;376142.72;339083.6
16-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
16-08-2019;YTD;Completed;418;1267;1891;2308794.8;2073857.2
17-08-2019;MTD;Rejected;1;4;5;9980.95;9134.705
17-08-2019;MTD;Completed;32;93;143;170522.67;153338.16
17-08-2019;QTD;Rejected;3;10;16;27378.84;25410.402
17-08-2019;QTD;Completed;82;254;381;408852.4;367057.84
17-08-2019;YTD;Rejected;11;32;47;80351.55;72478.69
17-08-2019;YTD;Completed;425;1287;1923;2341504.2;2101831.5
18-08-2019;MTD;Rejected;2;7;10;12216.9;11194.64
18-08-2019;MTD;Completed;33;96;146;172492.64;154949.22
18-08-2019;QTD;Rejected;4;13;21;29614.79;27470.338
18-08-2019;QTD;Completed;83;257;384;410822.38;368668.94
18-08-2019;YTD;Rejected;12;35;52;82587.5;74538.625
18-08-2019;YTD;Completed;426;1290;1926;2343474.2;2103442.5
19-08-2019;MTD;Rejected;3;10;14;15426.86;14089.304
19-08-2019;MTD;Completed;40;114;175;207227.38;186160.98
19-08-2019;QTD;Rejected;5;16;25;32824.75;30365.002
19-08-2019;QTD;Completed;90;275;413;445557.12;399880.7
19-08-2019;YTD;Rejected;13;38;56;85797.46;77433.28
19-08-2019;YTD;Completed;433;1308;1955;2378209.0;2134654.2
20-08-2019;MTD;Rejected;3;10;14;15426.86;14089.304
20-08-2019;MTD;Completed;42;119;183;216991.3;194782.12
20-08-2019;QTD;Rejected;5;16;25;32824.75;30365.002
20-08-2019;QTD;Completed;92;280;421;455321.03;408501.8
20-08-2019;YTD;Rejected;13;38;56;85797.46;77433.28
20-08-2019;YTD;Completed;435;1313;1963;2387973.0;2143275.5
21-08-2019;MTD;Rejected;3;10;14;15426.86;14089.304
21-08-2019;MTD;Completed;45;132;201;230637.12;207103.33
21-08-2019;QTD;Rejected;5;16;25;32824.75;30365.002
21-08-2019;QTD;Completed;95;293;439;468966.88;420823.03
21-08-2019;YTD;Rejected;13;38;56;85797.46;77433.28
21-08-2019;YTD;Completed;438;1326;1981;2401618.8;2155596.8
22-08-2019;MTD;Rejected;3;10;14;15426.86;14089.304
22-08-2019;MTD;Completed;47;141;215;242346.98;217467.81
22-08-2019;QTD;Rejected;5;16;25;32824.75;30365.002
22-08-2019;QTD;Completed;97;302;453;480676.72;431187.5
22-08-2019;YTD;Rejected;13;38;56;85797.46;77433.28
22-08-2019;YTD;Completed;440;1335;1995;2413328.8;2165961.2
23-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
23-08-2019;MTD;Completed;47;141;215;242346.98;217467.81
23-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
23-08-2019;QTD;Completed;97;302;453;480676.72;431187.5
23-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
23-08-2019;YTD;Completed;440;1335;1995;2413328.8;2165961.2
24-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
24-08-2019;MTD;Completed;49;145;219;249085.95;223506.39
24-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
24-08-2019;QTD;Completed;99;306;457;487415.7;437226.1
24-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
24-08-2019;YTD;Completed;442;1339;1999;2420067.8;2171999.8
25-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
25-08-2019;MTD;Completed;52;156;235;259587.83;233007.17
25-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
25-08-2019;QTD;Completed;102;317;473;497917.56;446726.88
25-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
25-08-2019;YTD;Completed;445;1350;2015;2430569.5;2181500.5
26-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
26-08-2019;MTD;Completed;53;161;244;277576.75;249498.69
26-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
26-08-2019;QTD;Completed;103;322;482;515906.47;463218.38
26-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
26-08-2019;YTD;Completed;446;1355;2024;2448558.5;2197992.0
27-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
27-08-2019;MTD;Completed;55;167;253;283552.66;254986.81
27-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
27-08-2019;QTD;Completed;105;328;491;521882.4;468706.5
27-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
27-08-2019;YTD;Completed;448;1361;2033;2454534.2;2203480.2
28-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
28-08-2019;MTD;Completed;58;174;263;293152.56;263723.53
28-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
28-08-2019;QTD;Completed;108;335;501;531482.3;477443.22
28-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
28-08-2019;YTD;Completed;451;1368;2043;2464134.2;2212216.8
29-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
29-08-2019;MTD;Completed;60;177;266;300536.53;270720.62
29-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
29-08-2019;QTD;Completed;110;338;504;538866.25;484440.3
29-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
29-08-2019;YTD;Completed;453;1371;2046;2471518.2;2219214.0
30-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
30-08-2019;MTD;Completed;60;177;266;300536.53;270720.62
30-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
30-08-2019;QTD;Completed;110;338;504;538866.25;484440.3
30-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
30-08-2019;YTD;Completed;453;1371;2046;2471518.2;2219214.0
31-08-2019;MTD;Rejected;4;12;18;18746.82;17216.865
31-08-2019;MTD;Completed;61;179;269;303806.5;273336.6
31-08-2019;QTD;Rejected;6;18;29;36144.71;33492.562
31-08-2019;QTD;Completed;111;340;507;542136.25;487056.28
31-08-2019;YTD;Rejected;14;40;60;89117.42;80560.84
31-08-2019;YTD;Completed;454;1373;2049;2474788.2;2221830.0
01-09-2019;MTD;Completed;2;7;10;22036.91;19043.059
01-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
01-09-2019;QTD;Completed;113;347;517;564173.1;506099.34
01-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
01-09-2019;YTD;Completed;456;1380;2059;2496825.0;2240873.0
02-09-2019;MTD;Completed;4;10;14;30626.87;25950.027
02-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
02-09-2019;QTD;Completed;115;350;521;572763.1;513006.3
02-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
02-09-2019;YTD;Completed;458;1383;2063;2505415.0;2247780.0
03-09-2019;MTD;Completed;6;14;20;34630.81;29671.291
03-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
03-09-2019;QTD;Completed;117;354;527;576767.06;516727.6
03-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
03-09-2019;YTD;Completed;460;1387;2069;2509419.0;2251501.2
04-09-2019;MTD;Completed;8;19;26;41752.75;36085.535
04-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
04-09-2019;QTD;Completed;119;359;533;583889.0;523141.8
04-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
04-09-2019;YTD;Completed;462;1392;2075;2516541.0;2257915.5
05-09-2019;MTD;Completed;9;24;35;53908.66;47147.953
05-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
05-09-2019;QTD;Completed;120;364;542;596044.9;534204.25
05-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
05-09-2019;YTD;Completed;463;1397;2084;2528696.8;2268978.0
06-09-2019;MTD;Completed;11;26;37;55234.64;48267.24
06-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
06-09-2019;QTD;Completed;122;366;544;597370.9;535323.5
06-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
06-09-2019;YTD;Completed;465;1399;2086;2530022.8;2270097.2
07-09-2019;MTD;Completed;12;30;45;75634.56;66938.164
07-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
07-09-2019;QTD;Completed;123;370;552;617770.8;553994.44
07-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
07-09-2019;YTD;Completed;466;1403;2094;2550422.8;2288768.0
08-09-2019;MTD;Completed;15;38;58;116106.43;102058.71
08-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
08-09-2019;QTD;Completed;126;378;565;658242.7;589115.0
08-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
08-09-2019;YTD;Completed;469;1411;2107;2590894.8;2323888.8
09-09-2019;MTD;Completed;15;38;58;116106.43;102058.71
09-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
09-09-2019;QTD;Completed;126;378;565;658242.7;589115.0
09-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
09-09-2019;YTD;Completed;469;1411;2107;2590894.8;2323888.8
10-09-2019;MTD;Completed;17;46;70;126921.31;112156.79
10-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
10-09-2019;QTD;Completed;128;386;577;669057.56;599213.06
10-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
10-09-2019;YTD;Completed;471;1419;2119;2601709.5;2333986.8
11-09-2019;MTD;Completed;18;48;74;131225.27;116077.45
11-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
11-09-2019;QTD;Completed;129;388;581;673361.5;603133.75
11-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
11-09-2019;YTD;Completed;472;1421;2123;2606013.5;2337907.5
12-09-2019;MTD;Completed;19;53;82;148535.19;131283.39
12-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
12-09-2019;QTD;Completed;130;393;589;690671.44;618339.7
12-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
12-09-2019;YTD;Completed;473;1426;2131;2623323.5;2353113.2
13-09-2019;MTD;Completed;21;60;95;171773.06;152405.3
13-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
13-09-2019;QTD;Completed;132;400;602;713909.3;639461.56
13-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
13-09-2019;YTD;Completed;475;1433;2144;2646561.2;2374235.2
14-09-2019;MTD;Completed;23;68;108;183292.94;162464.89
14-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
14-09-2019;QTD;Completed;134;408;615;725429.2;649521.2
14-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
14-09-2019;YTD;Completed;477;1441;2157;2658081.2;2384294.8
15-09-2019;MTD;Completed;25;74;117;187755.84;166371.31
15-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
15-09-2019;QTD;Completed;136;414;624;729892.06;653427.6
15-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
15-09-2019;YTD;Completed;479;1447;2166;2662544.0;2388201.2
16-09-2019;MTD;Completed;25;74;117;187755.84;166371.31
16-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
16-09-2019;QTD;Completed;136;414;624;729892.06;653427.6
16-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
16-09-2019;YTD;Completed;479;1447;2166;2662544.0;2388201.2
17-09-2019;MTD;Completed;26;77;122;204089.8;180938.47
17-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
17-09-2019;QTD;Completed;137;417;629;746226.06;667994.75
17-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
17-09-2019;YTD;Completed;480;1450;2171;2678878.0;2402768.5
18-09-2019;MTD;Completed;28;80;128;214713.73;190008.81
18-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
18-09-2019;QTD;Completed;139;420;635;756850.0;677065.1
18-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
18-09-2019;YTD;Completed;482;1453;2177;2689502.0;2411838.8
19-09-2019;MTD;Completed;32;92;144;242340.6;215112.86
19-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
19-09-2019;QTD;Completed;143;432;651;784476.8;702169.1
19-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
19-09-2019;YTD;Completed;486;1465;2193;2717128.8;2436942.8
20-09-2019;MTD;Completed;34;97;152;256428.52;226545.02
20-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
20-09-2019;QTD;Completed;145;437;659;798564.75;713601.3
20-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
20-09-2019;YTD;Completed;488;1470;2201;2731216.8;2448375.0
21-09-2019;MTD;Completed;37;109;173;280577.3;248750.19
21-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
21-09-2019;QTD;Completed;148;449;680;822713.56;735806.5
21-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
21-09-2019;YTD;Completed;491;1482;2222;2755365.5;2470580.2
22-09-2019;MTD;Completed;38;110;174;282377.3;250370.17
22-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
22-09-2019;QTD;Completed;149;450;681;824513.56;737426.44
22-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
22-09-2019;YTD;Completed;492;1483;2223;2757165.5;2472200.0
23-09-2019;MTD;Completed;39;115;183;287291.22;254829.39
23-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
23-09-2019;QTD;Completed;150;455;690;829427.44;741885.7
23-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
23-09-2019;YTD;Completed;493;1488;2232;2762079.5;2476659.2
24-09-2019;MTD;Completed;41;119;188;290115.16;257196.66
24-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
24-09-2019;QTD;Completed;152;459;695;832251.4;744252.94
24-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
24-09-2019;YTD;Completed;495;1492;2237;2764903.2;2479026.5
25-09-2019;MTD;Completed;45;129;202;300877.03;266914.16
25-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
25-09-2019;QTD;Completed;156;469;709;843013.25;753970.44
25-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
25-09-2019;YTD;Completed;499;1502;2251;2775665.2;2488744.0
26-09-2019;MTD;Completed;45;129;202;300877.03;266914.16
26-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
26-09-2019;QTD;Completed;156;469;709;843013.25;753970.44
26-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
26-09-2019;YTD;Completed;499;1502;2251;2775665.2;2488744.0
27-09-2019;MTD;Completed;46;134;208;308936.97;274489.5
27-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
27-09-2019;QTD;Completed;157;474;715;851073.2;761545.8
27-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
27-09-2019;YTD;Completed;500;1507;2257;2783725.2;2496319.5
28-09-2019;MTD;Completed;47;138;214;311790.9;277154.47
28-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
28-09-2019;QTD;Completed;158;478;721;853927.1;764210.75
28-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
28-09-2019;YTD;Completed;501;1511;2263;2786579.0;2498984.5
29-09-2019;MTD;Completed;49;142;220;320040.84;284786.9
29-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
29-09-2019;QTD;Completed;160;482;727;862177.06;771843.2
29-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
29-09-2019;YTD;Completed;503;1515;2269;2794829.0;2506616.8
30-09-2019;MTD;Completed;53;153;237;329388.7;293405.25
30-09-2019;QTD;Rejected;6;18;29;36144.71;33492.562
30-09-2019;QTD;Completed;164;493;744;871524.94;780461.56
30-09-2019;YTD;Rejected;14;40;60;89117.42;80560.84
30-09-2019;YTD;Completed;507;1526;2286;2804177.0;2515235.2
01-10-2019;MTD;Completed;8;24;36;42401.64;37253.38
01-10-2019;QTD;Completed;8;24;36;42401.64;37253.38
01-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
01-10-2019;YTD;Completed;515;1550;2322;2846578.5;2552488.5
02-10-2019;MTD;Completed;9;26;39;43545.61;38317.27
02-10-2019;QTD;Completed;9;26;39;43545.61;38317.27
02-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
02-10-2019;YTD;Completed;516;1552;2325;2847722.5;2553552.5
03-10-2019;MTD;Completed;10;27;41;44649.59;39343.973
03-10-2019;QTD;Completed;10;27;41;44649.59;39343.973
03-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
03-10-2019;YTD;Completed;517;1553;2327;2848826.5;2554579.2
04-10-2019;MTD;Completed;13;39;61;78353.39;69924.49
04-10-2019;QTD;Completed;13;39;61;78353.39;69924.49
04-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
04-10-2019;YTD;Completed;520;1565;2347;2882530.2;2585159.8
05-10-2019;MTD;Completed;15;45;72;100501.3;90443.16
05-10-2019;QTD;Completed;15;45;72;100501.3;90443.16
05-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
05-10-2019;YTD;Completed;522;1571;2358;2904678.2;2605678.2
06-10-2019;MTD;Completed;15;45;72;100501.3;90443.16
06-10-2019;QTD;Completed;15;45;72;100501.3;90443.16
06-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
06-10-2019;YTD;Completed;522;1571;2358;2904678.2;2605678.2
07-10-2019;MTD;Completed;16;47;75;102279.27;92034.01
07-10-2019;QTD;Completed;16;47;75;102279.27;92034.01
07-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
07-10-2019;YTD;Completed;523;1573;2361;2906456.2;2607269.2
08-10-2019;MTD;Completed;18;54;84;106424.19;95579.31
08-10-2019;QTD;Completed;18;54;84;106424.19;95579.31
08-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
08-10-2019;YTD;Completed;525;1580;2370;2910601.0;2610814.5
09-10-2019;MTD;Completed;19;59;90;121371.13;109526.85
09-10-2019;QTD;Completed;19;59;90;121371.13;109526.85
09-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
09-10-2019;YTD;Completed;526;1585;2376;2925548.0;2624762.0
10-10-2019;MTD;Completed;20;60;91;121561.12;109697.84
10-10-2019;QTD;Completed;20;60;91;121561.12;109697.84
10-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
10-10-2019;YTD;Completed;527;1586;2377;2925738.0;2624933.0
11-10-2019;MTD;Completed;20;60;91;121561.12;109697.84
11-10-2019;QTD;Completed;20;60;91;121561.12;109697.84
11-10-2019;YTD;Rejected;14;40;60;89117.42;80560.84
11-10-2019;YTD;Completed;527;1586;2377;2925738.0;2624933.0
12-10-2019;MTD;Rejected;1;2;3;7439.97;6905.972
12-10-2019;MTD;Completed;22;68;103;132501.0;119681.54
12-10-2019;QTD;Rejected;1;2;3;7439.97;6905.972
12-10-2019;QTD;Completed;22;68;103;132501.0;119681.54
12-10-2019;YTD;Rejected;15;42;63;96557.39;87466.82
12-10-2019;YTD;Completed;529;1594;2389;2936678.0;2634916.8
13-10-2019;MTD;Rejected;1;2;3;7439.97;6905.972
13-10-2019;MTD;Completed;25;72;109;141325.94;127639.04
13-10-2019;QTD;Rejected;1;2;3;7439.97;6905.972
13-10-2019;QTD;Completed;25;72;109;141325.94;127639.04
13-10-2019;YTD;Rejected;15;42;63;96557.39;87466.82
13-10-2019;YTD;Completed;532;1598;2395;2945502.8;2642874.2
14-10-2019;MTD;Rejected;1;2;3;7439.97;6905.972
14-10-2019;MTD;Completed;29;85;128;165786.77;149243.08
14-10-2019;QTD;Rejected;1;2;3;7439.97;6905.972
14-10-2019;QTD;Completed;29;85;128;165786.77;149243.08
14-10-2019;YTD;Rejected;15;42;63;96557.39;87466.82
14-10-2019;YTD;Completed;536;1611;2414;2969963.8;2664478.2
15-10-2019;MTD;Rejected;1;2;3;7439.97;6905.972
15-10-2019;MTD;Completed;32;95;145;187517.6;168823.92
15-10-2019;QTD;Rejected;1;2;3;7439.97;6905.972
15-10-2019;QTD;Completed;32;95;145;187517.6;168823.92
15-10-2019;YTD;Rejected;15;42;63;96557.39;87466.82
15-10-2019;YTD;Completed;539;1621;2431;2991694.5;2684059.0
16-10-2019;MTD;Rejected;1;2;3;7439.97;6905.972
16-10-2019;MTD;Completed;33;96;146;187934.6;169211.72
16-10-2019;QTD;Rejected;1;2;3;7439.97;6905.972
16-10-2019;QTD;Completed;33;96;146;187934.6;169211.72
16-10-2019;YTD;Rejected;15;42;63;96557.39;87466.82
16-10-2019;YTD;Completed;540;1622;2432;2992111.5;2684447.0
17-10-2019;MTD;Rejected;1;2;3;7439.97;6905.972
17-10-2019;MTD;Completed;36;104;160;202384.45;182231.69
17-10-2019;QTD;Rejected;1;2;3;7439.97;6905.972
17-10-2019;QTD;Completed;36;104;160;202384.45;182231.69
17-10-2019;YTD;Rejected;15;42;63;96557.39;87466.82
17-10-2019;YTD;Completed;543;1630;2446;3006561.2;2697467.0
