date_ref;period;staff_id;nb_orders;nb_items;quantity;gross_sales;net_sales
10-05-2019;MTD;3;1;4;5;7720.95;6412.5547
10-05-2019;QTD;1;11;27;40;39003.62;35729.14
10-05-2019;QTD;2;54;162;242;236912.66;212084.73
10-05-2019;QTD;3;7;22;34;51394.66;44574.203
10-05-2019;YTD;1;45;133;192;210779.12;189506.03
10-05-2019;YTD;2;167;505;754;931336.7;833088.8
10-05-2019;YTD;3;30;96;143;163055.6;145535.42
11-05-2019;MTD;1;5;12;17;16602.85;15121.566
11-05-2019;MTD;2;12;40;63;72170.4;65056.316
11-05-2019;MTD;3;1;4;5;7720.95;6412.5547
11-05-2019;QTD;1;11;27;40;39003.62;35729.14
11-05-2019;QTD;2;56;169;254;252837.55;226696.25
11-05-2019;QTD;3;7;22;34;51394.66;44574.203
11-05-2019;YTD;1;45;133;192;210779.12;189506.03
11-05-2019;YTD;2;169;512;766;947261.6;847700.3
11-05-2019;YTD;3;30;96;143;163055.6;145535.42
12-05-2019;MTD;1;5;12;17;16602.85;15121.566
12-05-2019;MTD;2;12;40;63;72170.4;65056.316
12-05-2019;MTD;3;1;4;5;7720.95;6412.5547
12-05-2019;QTD;1;11;27;40;39003.62;35729.14
12-05-2019;QTD;2;56;169;254;252837.55;226696.25
12-05-2019;QTD;3;7;22;34;51394.66;44574.203
12-05-2019;YTD;1;45;133;192;210779.12;189506.03
12-05-2019;YTD;2;169;512;766;947261.6;847700.3
12-05-2019;YTD;3;30;96;143;163055.6;145535.42
13-05-2019;MTD;1;6;14;19;22902.83;21106.547
13-05-2019;MTD;2;13;42;66;84830.37;77050.29
13-05-2019;MTD;3;1;4;5;7720.95;6412.5547
13-05-2019;QTD;1;12;29;42;45303.6;41714.12
13-05-2019;QTD;2;57;171;257;265497.5;238690.22
13-05-2019;QTD;3;7;22;34;51394.66;44574.203
13-05-2019;YTD;1;46;135;194;217079.1;195491.02
13-05-2019;YTD;2;170;514;769;959921.56;859694.3
13-05-2019;YTD;3;30;96;143;163055.6;145535.42
14-05-2019;MTD;1;6;14;19;22902.83;21106.547
14-05-2019;MTD;2;14;44;70;86970.33;78856.25
14-05-2019;MTD;3;2;5;7;8820.93;7402.5366
14-05-2019;QTD;1;12;29;42;45303.6;41714.12
14-05-2019;QTD;2;58;173;261;267637.47;240496.19
14-05-2019;QTD;3;8;23;36;52494.64;45564.184
14-05-2019;YTD;1;46;135;194;217079.1;195491.02
14-05-2019;YTD;2;171;516;773;962061.5;861500.25
14-05-2019;YTD;3;31;97;145;164155.58;146525.4
15-05-2019;MTD;1;6;14;19;22902.83;21106.547
15-05-2019;MTD;2;17;57;90;119052.13;107566.67
15-05-2019;MTD;3;2;5;7;8820.93;7402.5366
15-05-2019;QTD;1;12;29;42;45303.6;41714.12
15-05-2019;QTD;2;61;186;281;299719.28;269206.6
15-05-2019;QTD;3;8;23;36;52494.64;45564.184
15-05-2019;YTD;1;46;135;194;217079.1;195491.02
15-05-2019;YTD;2;174;529;793;994143.3;890210.7
15-05-2019;YTD;3;31;97;145;164155.58;146525.4
16-05-2019;MTD;1;6;14;19;22902.83;21106.547
16-05-2019;MTD;2;19;60;95;121104.08;109396.625
16-05-2019;MTD;3;2;5;7;8820.93;7402.5366
16-05-2019;QTD;1;12;29;42;45303.6;41714.12
16-05-2019;QTD;2;63;189;286;301771.22;271036.56
16-05-2019;QTD;3;8;23;36;52494.64;45564.184
16-05-2019;YTD;1;46;135;194;217079.1;195491.02
16-05-2019;YTD;2;176;532;798;996195.25;892040.6
16-05-2019;YTD;3;31;97;145;164155.58;146525.4
17-05-2019;MTD;1;6;14;19;22902.83;21106.547
17-05-2019;MTD;2;19;60;95;121104.08;109396.625
17-05-2019;MTD;3;2;5;7;8820.93;7402.5366
17-05-2019;QTD;1;12;29;42;45303.6;41714.12
17-05-2019;QTD;2;63;189;286;301771.22;271036.56
17-05-2019;QTD;3;8;23;36;52494.64;45564.184
17-05-2019;YTD;1;46;135;194;217079.1;195491.02
17-05-2019;YTD;2;176;532;798;996195.25;892040.6
17-05-2019;YTD;3;31;97;145;164155.58;146525.4
18-05-2019;MTD;1;6;14;19;22902.83;21106.547
18-05-2019;MTD;2;20;61;96;121554.07;109815.12
18-05-2019;MTD;3;2;5;7;8820.93;7402.5366
18-05-2019;QTD;1;12;29;42;45303.6;41714.12
18-05-2019;QTD;2;64;190;287;302221.22;271455.06
18-05-2019;QTD;3;8;23;36;52494.64;45564.184
18-05-2019;YTD;1;46;135;194;217079.1;195491.02
18-05-2019;YTD;2;177;533;799;996645.25;892459.1
18-05-2019;YTD;3;31;97;145;164155.58;146525.4
19-05-2019;MTD;1;6;14;19;22902.83;21106.547
19-05-2019;MTD;2;20;61;96;121554.07;109815.12
19-05-2019;MTD;3;3;7;10;11069.91;9539.067
19-05-2019;QTD;1;12;29;42;45303.6;41714.12
19-05-2019;QTD;2;64;190;287;302221.22;271455.06
19-05-2019;QTD;3;9;25;39;54743.62;47700.715
19-05-2019;YTD;1;46;135;194;217079.1;195491.02
19-05-2019;YTD;2;177;533;799;996645.25;892459.1
19-05-2019;YTD;3;32;99;148;166404.56;148661.94
20-05-2019;MTD;1;7;16;21;23786.81;21946.328
20-05-2019;MTD;2;23;73;115;151686.89;137059.17
20-05-2019;MTD;3;3;7;10;11069.91;9539.067
20-05-2019;QTD;1;13;31;44;46187.58;42553.902
20-05-2019;QTD;2;67;202;306;332354.03;298699.12
20-05-2019;QTD;3;9;25;39;54743.62;47700.715
20-05-2019;YTD;1;47;137;196;217963.08;196330.8
20-05-2019;YTD;2;180;545;818;1026778.06;919703.2
20-05-2019;YTD;3;32;99;148;166404.56;148661.94
21-05-2019;MTD;1;7;16;21;23786.81;21946.328
21-05-2019;MTD;2;25;79;123;165446.81;149016.4
21-05-2019;MTD;3;3;7;10;11069.91;9539.067
21-05-2019;QTD;1;13;31;44;46187.58;42553.902
21-05-2019;QTD;2;69;208;314;346113.94;310656.34
21-05-2019;QTD;3;9;25;39;54743.62;47700.715
21-05-2019;YTD;1;47;137;196;217963.08;196330.8
21-05-2019;YTD;2;182;551;826;1040538.0;931660.44
21-05-2019;YTD;3;32;99;148;166404.56;148661.94
22-05-2019;MTD;1;7;16;21;23786.81;21946.328
22-05-2019;MTD;2;26;81;127;171712.77;154903.75
22-05-2019;MTD;3;3;7;10;11069.91;9539.067
22-05-2019;QTD;1;13;31;44;46187.58;42553.902
22-05-2019;QTD;2;70;210;318;352379.9;316543.7
22-05-2019;QTD;3;9;25;39;54743.62;47700.715
22-05-2019;YTD;1;47;137;196;217963.08;196330.8
22-05-2019;YTD;2;183;553;830;1046804.0;937547.75
22-05-2019;YTD;3;32;99;148;166404.56;148661.94
23-05-2019;MTD;1;8;20;28;39142.74;36087.668
23-05-2019;MTD;2;28;90;142;192693.62;173723.02
23-05-2019;MTD;3;3;7;10;11069.91;9539.067
23-05-2019;QTD;1;14;35;51;61543.51;56695.242
23-05-2019;QTD;2;72;219;333;373360.75;335362.97
23-05-2019;QTD;3;9;25;39;54743.62;47700.715
23-05-2019;YTD;1;48;141;203;233319.02;210472.14
23-05-2019;YTD;2;185;562;845;1067784.9;956367.06
23-05-2019;YTD;3;32;99;148;166404.56;148661.94
24-05-2019;MTD;1;9;22;31;39709.71;36614.95
24-05-2019;MTD;2;28;90;142;192693.62;173723.02
24-05-2019;MTD;3;3;7;10;11069.91;9539.067
24-05-2019;QTD;1;15;37;54;62110.48;57222.523
24-05-2019;QTD;2;72;219;333;373360.75;335362.97
24-05-2019;QTD;3;9;25;39;54743.62;47700.715
24-05-2019;YTD;1;49;143;206;233885.98;210999.42
24-05-2019;YTD;2;185;562;845;1067784.9;956367.06
24-05-2019;YTD;3;32;99;148;166404.56;148661.94
25-05-2019;MTD;1;9;22;31;39709.71;36614.95
25-05-2019;MTD;2;29;93;146;195393.58;176005.98
25-05-2019;MTD;3;3;7;10;11069.91;9539.067
25-05-2019;QTD;1;15;37;54;62110.48;57222.523
25-05-2019;QTD;2;73;222;337;376060.72;337645.9
25-05-2019;QTD;3;9;25;39;54743.62;47700.715
25-05-2019;YTD;1;49;143;206;233885.98;210999.42
25-05-2019;YTD;2;186;565;849;1070484.8;958650.0
25-05-2019;YTD;3;32;99;148;166404.56;148661.94
26-05-2019;MTD;1;10;23;32;41030.7;37671.742
26-05-2019;MTD;2;31;98;153;200845.52;180645.31
26-05-2019;MTD;3;3;7;10;11069.91;9539.067
26-05-2019;QTD;1;16;38;55;63431.47;58279.316
26-05-2019;QTD;2;75;227;344;381512.66;342285.25
26-05-2019;QTD;3;9;25;39;54743.62;47700.715
26-05-2019;YTD;1;50;144;207;235206.97;212056.22
26-05-2019;YTD;2;188;570;856;1075936.8;963289.3
26-05-2019;YTD;3;32;99;148;166404.56;148661.94
27-05-2019;MTD;1;11;27;39;44244.63;40418.98
27-05-2019;MTD;2;32;100;157;202365.47;182068.28
27-05-2019;MTD;3;3;7;10;11069.91;9539.067
27-05-2019;QTD;1;17;42;62;66645.4;61026.555
27-05-2019;QTD;2;76;229;348;383032.62;343708.22
27-05-2019;QTD;3;9;25;39;54743.62;47700.715
27-05-2019;YTD;1;51;148;214;238420.9;214803.45
27-05-2019;YTD;2;189;572;860;1077456.6;964712.3
27-05-2019;YTD;3;32;99;148;166404.56;148661.94
28-05-2019;MTD;1;12;31;44;47854.58;43586.938
28-05-2019;MTD;2;34;105;162;207615.42;186634.23
28-05-2019;MTD;3;3;7;10;11069.91;9539.067
28-05-2019;QTD;1;18;46;67;70255.35;64194.51
28-05-2019;QTD;2;78;234;353;388282.56;348274.2
28-05-2019;QTD;3;9;25;39;54743.62;47700.715
28-05-2019;YTD;1;52;152;219;242030.84;217971.4
28-05-2019;YTD;2;191;577;865;1082706.6;969278.25
28-05-2019;YTD;3;32;99;148;166404.56;148661.94
29-05-2019;MTD;1;13;32;45;49324.57;44954.027
29-05-2019;MTD;2;34;105;162;207615.42;186634.23
29-05-2019;MTD;3;3;7;10;11069.91;9539.067
29-05-2019;QTD;1;19;47;68;71725.34;65561.6
29-05-2019;QTD;2;78;234;353;388282.56;348274.2
29-05-2019;QTD;3;9;25;39;54743.62;47700.715
29-05-2019;YTD;1;53;153;220;243500.84;219338.5
29-05-2019;YTD;2;191;577;865;1082706.6;969278.25
29-05-2019;YTD;3;32;99;148;166404.56;148661.94
30-05-2019;MTD;1;14;35;49;57107.53;52097.69
30-05-2019;MTD;2;36;111;170;217627.34;195948.08
30-05-2019;MTD;3;3;7;10;11069.91;9539.067
30-05-2019;QTD;1;20;50;72;79508.3;72705.266
30-05-2019;QTD;2;80;240;361;398294.47;357588.03
30-05-2019;QTD;3;9;25;39;54743.62;47700.715
30-05-2019;YTD;1;54;156;224;251283.8;226482.16
30-05-2019;YTD;2;193;583;873;1092718.5;978592.1
30-05-2019;YTD;3;32;99;148;166404.56;148661.94
31-05-2019;MTD;1;14;35;49;57107.53;52097.69
31-05-2019;MTD;2;39;119;180;223827.23;201408.0
31-05-2019;MTD;3;3;7;10;11069.91;9539.067
31-05-2019;QTD;1;20;50;72;79508.3;72705.266
31-05-2019;QTD;2;83;248;371;404494.38;363047.94
31-05-2019;QTD;3;9;25;39;54743.62;47700.715
31-05-2019;YTD;1;54;156;224;251283.8;226482.16
31-05-2019;YTD;2;196;591;883;1098918.5;984052.0
31-05-2019;YTD;3;32;99;148;166404.56;148661.94
01-06-2019;QTD;1;20;50;72;79508.3;72705.266
01-06-2019;QTD;2;83;248;371;404494.38;363047.94
01-06-2019;QTD;3;9;25;39;54743.62;47700.715
01-06-2019;YTD;1;54;156;224;251283.8;226482.16
01-06-2019;YTD;2;196;591;883;1098918.5;984052.0
01-06-2019;YTD;3;32;99;148;166404.56;148661.94
02-06-2019;MTD;2;1;2;3;7349.97;5925.4746
02-06-2019;QTD;1;20;50;72;79508.3;72705.266
02-06-2019;QTD;2;84;250;374;411844.34;368973.4
02-06-2019;QTD;3;9;25;39;54743.62;47700.715
02-06-2019;YTD;1;54;156;224;251283.8;226482.16
02-06-2019;YTD;2;197;593;886;1106268.4;989977.5
02-06-2019;YTD;3;32;99;148;166404.56;148661.94
03-06-2019;MTD;1;2;6;9;15139.91;13588.923
03-06-2019;MTD;2;1;2;3;7349.97;5925.4746
03-06-2019;QTD;1;22;56;81;94648.21;86294.19
03-06-2019;QTD;2;84;250;374;411844.34;368973.4
03-06-2019;QTD;3;9;25;39;54743.62;47700.715
03-06-2019;YTD;1;56;162;233;266423.72;240071.1
03-06-2019;YTD;2;197;593;886;1106268.4;989977.5
03-06-2019;YTD;3;32;99;148;166404.56;148661.94
04-06-2019;MTD;1;2;6;9;15139.91;13588.923
04-06-2019;MTD;2;1;2;3;7349.97;5925.4746
04-06-2019;QTD;1;22;56;81;94648.21;86294.19
04-06-2019;QTD;2;84;250;374;411844.34;368973.4
04-06-2019;QTD;3;9;25;39;54743.62;47700.715
04-06-2019;YTD;1;56;162;233;266423.72;240071.1
04-06-2019;YTD;2;197;593;886;1106268.4;989977.5
04-06-2019;YTD;3;32;99;148;166404.56;148661.94
05-06-2019;MTD;1;3;8;12;16123.88;14501.195
05-06-2019;MTD;2;2;5;7;15559.93;13275.939
05-06-2019;MTD;3;1;5;8;26913.92;24607.025
05-06-2019;QTD;1;23;58;84;95632.18;87206.46
05-06-2019;QTD;2;85;253;378;420054.3;376323.88
05-06-2019;QTD;3;10;30;47;81657.54;72307.74
05-06-2019;YTD;1;57;164;236;267407.7;240983.36
05-06-2019;YTD;2;198;596;890;1114478.4;997327.94
05-06-2019;YTD;3;33;104;156;193318.48;173268.97
06-06-2019;MTD;1;3;8;12;16123.88;14501.195
06-06-2019;MTD;2;2;5;7;15559.93;13275.939
06-06-2019;MTD;3;1;5;8;26913.92;24607.025
06-06-2019;QTD;1;23;58;84;95632.18;87206.46
06-06-2019;QTD;2;85;253;378;420054.3;376323.88
06-06-2019;QTD;3;10;30;47;81657.54;72307.74
06-06-2019;YTD;1;57;164;236;267407.7;240983.36
06-06-2019;YTD;2;198;596;890;1114478.4;997327.94
06-06-2019;YTD;3;33;104;156;193318.48;173268.97
07-06-2019;MTD;1;3;8;12;16123.88;14501.195
07-06-2019;MTD;2;5;11;15;25569.85;22543.867
07-06-2019;MTD;3;1;5;8;26913.92;24607.025
07-06-2019;QTD;1;23;58;84;95632.18;87206.46
07-06-2019;QTD;2;88;259;386;430064.22;385591.8
07-06-2019;QTD;3;10;30;47;81657.54;72307.74
07-06-2019;YTD;1;57;164;236;267407.7;240983.36
07-06-2019;YTD;2;201;602;898;1124488.2;1006595.9
07-06-2019;YTD;3;33;104;156;193318.48;173268.97
08-06-2019;MTD;1;3;8;12;16123.88;14501.195
08-06-2019;MTD;2;5;11;15;25569.85;22543.867
08-06-2019;MTD;3;1;5;8;26913.92;24607.025
08-06-2019;QTD;1;23;58;84;95632.18;87206.46
08-06-2019;QTD;2;88;259;386;430064.22;385591.8
08-06-2019;QTD;3;10;30;47;81657.54;72307.74
08-06-2019;YTD;1;57;164;236;267407.7;240983.36
08-06-2019;YTD;2;201;602;898;1124488.2;1006595.9
08-06-2019;YTD;3;33;104;156;193318.48;173268.97
09-06-2019;MTD;1;3;8;12;16123.88;14501.195
09-06-2019;MTD;2;6;16;22;45184.79;39405.613
09-06-2019;MTD;3;1;5;8;26913.92;24607.025
09-06-2019;QTD;1;23;58;84;95632.18;87206.46
09-06-2019;QTD;2;89;264;393;449679.16;402453.53
09-06-2019;QTD;3;10;30;47;81657.54;72307.74
09-06-2019;YTD;1;57;164;236;267407.7;240983.36
09-06-2019;YTD;2;202;607;905;1144103.2;1023457.6
09-06-2019;YTD;3;33;104;156;193318.48;173268.97
10-06-2019;MTD;1;3;8;12;16123.88;14501.195
10-06-2019;MTD;2;7;18;24;46384.77;40501.793
10-06-2019;MTD;3;1;5;8;26913.92;24607.025
10-06-2019;QTD;1;23;58;84;95632.18;87206.46
10-06-2019;QTD;2;90;266;395;450879.16;403549.72
10-06-2019;QTD;3;10;30;47;81657.54;72307.74
10-06-2019;YTD;1;57;164;236;267407.7;240983.36
10-06-2019;YTD;2;203;609;907;1145303.2;1024553.8
10-06-2019;YTD;3;33;104;156;193318.48;173268.97
11-06-2019;MTD;1;3;8;12;16123.88;14501.195
11-06-2019;MTD;2;10;27;38;80860.63;72420.07
11-06-2019;MTD;3;1;5;8;26913.92;24607.025
11-06-2019;QTD;1;23;58;84;95632.18;87206.46
11-06-2019;QTD;2;93;275;409;485355.0;435468.0
11-06-2019;QTD;3;10;30;47;81657.54;72307.74
11-06-2019;YTD;1;57;164;236;267407.7;240983.36
11-06-2019;YTD;2;206;618;921;1179779.1;1056472.1
11-06-2019;YTD;3;33;104;156;193318.48;173268.97
12-06-2019;MTD;1;5;12;19;22165.81;19968.793
12-06-2019;MTD;2;10;27;38;80860.63;72420.07
12-06-2019;MTD;3;1;5;8;26913.92;24607.025
12-06-2019;QTD;1;25;62;91;101674.11;92674.06
12-06-2019;QTD;2;93;275;409;485355.0;435468.0
12-06-2019;QTD;3;10;30;47;81657.54;72307.74
12-06-2019;YTD;1;59;168;243;273449.62;246450.95
12-06-2019;YTD;2;206;618;921;1179779.1;1056472.1
12-06-2019;YTD;3;33;104;156;193318.48;173268.97
13-06-2019;MTD;1;5;12;19;22165.81;19968.793
13-06-2019;MTD;2;12;34;48;86650.53;77666.055
13-06-2019;MTD;3;1;5;8;26913.92;24607.025
13-06-2019;QTD;1;25;62;91;101674.11;92674.06
13-06-2019;QTD;2;95;282;419;491144.9;440714.0
13-06-2019;QTD;3;10;30;47;81657.54;72307.74
13-06-2019;YTD;1;59;168;243;273449.62;246450.95
13-06-2019;YTD;2;208;625;931;1185569.0;1061718.1
13-06-2019;YTD;3;33;104;156;193318.48;173268.97
14-06-2019;MTD;1;6;17;29;28179.71;25268.326
14-06-2019;MTD;2;14;44;65;121404.36;109953.2
14-06-2019;MTD;3;1;5;8;26913.92;24607.025
14-06-2019;QTD;1;26;67;101;107688.01;97973.59
14-06-2019;QTD;2;97;292;436;525898.75;473001.12
14-06-2019;QTD;3;10;30;47;81657.54;72307.74
14-06-2019;YTD;1;60;173;253;279463.5;251750.48
14-06-2019;YTD;2;210;635;948;1220322.8;1094005.2
14-06-2019;YTD;3;33;104;156;193318.48;173268.97
15-06-2019;MTD;1;7;20;33;33789.67;30494.988
15-06-2019;MTD;2;15;49;74;125204.27;113113.13
15-06-2019;MTD;3;1;5;8;26913.92;24607.025
15-06-2019;QTD;1;27;70;105;113297.97;103200.26
15-06-2019;QTD;2;98;297;445;529698.6;476161.06
15-06-2019;QTD;3;10;30;47;81657.54;72307.74
15-06-2019;YTD;1;61;176;257;285073.47;256977.16
15-06-2019;YTD;2;211;640;957;1224122.8;1097165.1
15-06-2019;YTD;3;33;104;156;193318.48;173268.97
16-06-2019;MTD;1;8;22;37;45189.63;41024.953
16-06-2019;MTD;2;19;56;85;154704.16;139392.03
16-06-2019;MTD;3;1;5;8;26913.92;24607.025
16-06-2019;QTD;1;28;72;109;124697.93;113730.22
16-06-2019;QTD;2;102;304;456;559198.56;502439.97
16-06-2019;QTD;3;10;30;47;81657.54;72307.74
16-06-2019;YTD;1;62;178;261;296473.44;267507.12
16-06-2019;YTD;2;215;647;968;1253622.6;1123444.0
16-06-2019;YTD;3;33;104;156;193318.48;173268.97
17-06-2019;MTD;1;8;22;37;45189.63;41024.953
17-06-2019;MTD;2;22;67;102;176855.98;159019.66
17-06-2019;MTD;3;2;10;16;30395.84;27899.031
17-06-2019;QTD;1;28;72;109;124697.93;113730.22
17-06-2019;QTD;2;105;315;473;581350.4;522067.6
17-06-2019;QTD;3;11;35;55;85139.46;75599.74
17-06-2019;YTD;1;62;178;261;296473.44;267507.12
17-06-2019;YTD;2;218;658;985;1275774.4;1143071.6
17-06-2019;YTD;3;34;109;164;196800.4;176560.97
18-06-2019;MTD;1;9;24;39;51989.61;47114.934
18-06-2019;MTD;2;24;75;113;185498.88;167054.17
18-06-2019;MTD;3;2;10;16;30395.84;27899.031
18-06-2019;QTD;1;29;74;111;131497.9;119820.2
18-06-2019;QTD;2;107;323;484;589993.25;530102.1
18-06-2019;QTD;3;11;35;55;85139.46;75599.74
18-06-2019;YTD;1;63;180;263;303273.4;273597.1
18-06-2019;YTD;2;220;666;996;1284417.4;1151106.2
18-06-2019;YTD;3;34;109;164;196800.4;176560.97
19-06-2019;MTD;1;10;27;44;63817.56;56720.91
19-06-2019;MTD;2;26;78;118;190072.83;171307.95
19-06-2019;MTD;3;2;10;16;30395.84;27899.031
19-06-2019;QTD;1;30;77;116;143325.86;129426.18
19-06-2019;QTD;2;109;326;489;594567.2;534355.9
19-06-2019;QTD;3;11;35;55;85139.46;75599.74
19-06-2019;YTD;1;64;183;268;315101.38;283203.06
19-06-2019;YTD;2;222;669;1001;1288991.2;1155360.0
19-06-2019;YTD;3;34;109;164;196800.4;176560.97
20-06-2019;MTD;1;10;27;44;63817.56;56720.91
20-06-2019;MTD;2;28;81;122;191142.8;172205.9
20-06-2019;MTD;3;3;12;18;31335.82;28777.012
20-06-2019;QTD;1;30;77;116;143325.86;129426.18
20-06-2019;QTD;2;111;329;493;595637.2;535253.8
20-06-2019;QTD;3;12;37;57;86079.44;76477.73
20-06-2019;YTD;1;64;183;268;315101.38;283203.06
20-06-2019;YTD;2;224;672;1005;1290061.2;1156257.9
20-06-2019;YTD;3;35;111;166;197740.38;177438.95
21-06-2019;MTD;1;10;27;44;63817.56;56720.91
21-06-2019;MTD;2;30;88;132;207023.7;187134.34
21-06-2019;MTD;3;4;14;20;32608.8;29878.695
21-06-2019;QTD;1;30;77;116;143325.86;129426.18
21-06-2019;QTD;2;113;336;503;611518.06;550182.25
21-06-2019;QTD;3;13;39;59;87352.42;77579.41
21-06-2019;YTD;1;64;183;268;315101.38;283203.06
21-06-2019;YTD;2;226;679;1015;1305942.1;1171186.4
21-06-2019;YTD;3;36;113;168;199013.36;178540.64
22-06-2019;MTD;1;10;27;44;63817.56;56720.91
22-06-2019;MTD;2;31;92;138;217203.66;196296.28
22-06-2019;MTD;3;5;19;29;39872.71;36661.03
22-06-2019;QTD;1;30;77;116;143325.86;129426.18
22-06-2019;QTD;2;114;340;509;621698.0;559344.2
22-06-2019;QTD;3;14;44;68;94616.33;84361.75
22-06-2019;YTD;1;64;183;268;315101.38;283203.06
22-06-2019;YTD;2;227;683;1021;1316122.1;1180348.2
22-06-2019;YTD;3;37;118;177;206277.27;185322.97
23-06-2019;MTD;1;10;27;44;63817.56;56720.91
23-06-2019;MTD;2;32;94;140;221193.62;199943.27
23-06-2019;MTD;3;5;19;29;39872.71;36661.03
23-06-2019;QTD;1;30;77;116;143325.86;129426.18
23-06-2019;QTD;2;115;342;511;625688.0;562991.2
23-06-2019;QTD;3;14;44;68;94616.33;84361.75
23-06-2019;YTD;1;64;183;268;315101.38;283203.06
23-06-2019;YTD;2;228;685;1023;1320112.1;1183995.2
23-06-2019;YTD;3;37;118;177;206277.27;185322.97
24-06-2019;MTD;1;10;27;44;63817.56;56720.91
24-06-2019;MTD;2;33;98;147;243010.56;220121.02
24-06-2019;MTD;3;6;21;33;41352.67;37938.996
24-06-2019;QTD;1;30;77;116;143325.86;129426.18
24-06-2019;QTD;2;116;346;518;647504.94;583168.94
24-06-2019;QTD;3;15;46;72;96096.29;85639.71
24-06-2019;YTD;1;64;183;268;315101.38;283203.06
24-06-2019;YTD;2;229;689;1030;1341929.0;1204173.0
24-06-2019;YTD;3;38;120;181;207757.23;186600.94
25-06-2019;MTD;1;10;27;44;63817.56;56720.91
25-06-2019;MTD;2;34;99;149;243952.55;220874.6
25-06-2019;MTD;3;7;23;36;44052.64;40413.97
25-06-2019;QTD;1;30;77;116;143325.86;129426.18
25-06-2019;QTD;2;117;347;520;648446.94;583922.5
25-06-2019;QTD;3;16;48;75;98796.26;88114.69
25-06-2019;YTD;1;64;183;268;315101.38;283203.06
25-06-2019;YTD;2;230;690;1032;1342871.0;1204926.6
25-06-2019;YTD;3;39;122;184;210457.2;189075.9
26-06-2019;MTD;1;10;27;44;63817.56;56720.91
26-06-2019;MTD;2;37;110;168;257372.34;233074.33
26-06-2019;MTD;3;10;35;54;75068.46;68364.82
26-06-2019;QTD;1;30;77;116;143325.86;129426.18
26-06-2019;QTD;2;120;358;539;661866.75;596122.25
26-06-2019;QTD;3;19;60;93;129812.08;116065.53
26-06-2019;YTD;1;64;183;268;315101.38;283203.06
26-06-2019;YTD;2;233;701;1051;1356290.8;1217126.4
26-06-2019;YTD;3;42;134;202;241473.02;217026.75
27-06-2019;MTD;1;10;27;44;63817.56;56720.91
27-06-2019;MTD;2;39;119;180;268583.22;242821.03
27-06-2019;MTD;3;10;35;54;75068.46;68364.82
27-06-2019;QTD;1;30;77;116;143325.86;129426.18
27-06-2019;QTD;2;122;367;551;673077.6;605868.94
27-06-2019;QTD;3;19;60;93;129812.08;116065.53
27-06-2019;YTD;1;64;183;268;315101.38;283203.06
27-06-2019;YTD;2;235;710;1063;1367501.6;1226873.0
27-06-2019;YTD;3;42;134;202;241473.02;217026.75
28-06-2019;MTD;1;10;27;44;63817.56;56720.91
28-06-2019;MTD;2;39;119;180;268583.22;242821.03
28-06-2019;MTD;3;10;35;54;75068.46;68364.82
28-06-2019;QTD;1;30;77;116;143325.86;129426.18
28-06-2019;QTD;2;122;367;551;673077.6;605868.94
28-06-2019;QTD;3;19;60;93;129812.08;116065.53
28-06-2019;YTD;1;64;183;268;315101.38;283203.06
28-06-2019;YTD;2;235;710;1063;1367501.6;1226873.0
28-06-2019;YTD;3;42;134;202;241473.02;217026.75
29-06-2019;MTD;1;10;27;44;63817.56;56720.91
29-06-2019;MTD;2;39;119;180;268583.22;242821.03
29-06-2019;MTD;3;10;35;54;75068.46;68364.82
29-06-2019;QTD;1;30;77;116;143325.86;129426.18
29-06-2019;QTD;2;122;367;551;673077.6;605868.94
29-06-2019;QTD;3;19;60;93;129812.08;116065.53
29-06-2019;YTD;1;64;183;268;315101.38;283203.06
29-06-2019;YTD;2;235;710;1063;1367501.6;1226873.0
29-06-2019;YTD;3;42;134;202;241473.02;217026.75
30-06-2019;MTD;1;10;27;44;63817.56;56720.91
30-06-2019;MTD;2;41;125;189;277159.12;250491.8
30-06-2019;MTD;3;10;35;54;75068.46;68364.82
30-06-2019;QTD;1;30;77;116;143325.86;129426.18
30-06-2019;QTD;2;124;373;560;681653.5;613539.75
30-06-2019;QTD;3;19;60;93;129812.08;116065.53
30-06-2019;YTD;1;64;183;268;315101.38;283203.06
30-06-2019;YTD;2;237;716;1072;1376077.6;1234543.9
30-06-2019;YTD;3;42;134;202;241473.02;217026.75
01-07-2019;YTD;1;64;183;268;315101.38;283203.06
01-07-2019;YTD;2;237;716;1072;1376077.6;1234543.9
01-07-2019;YTD;3;42;134;202;241473.02;217026.75
02-07-2019;MTD;1;1;3;5;16881.95;14904.617
02-07-2019;MTD;2;2;8;10;5983.9;5373.309
02-07-2019;QTD;1;1;3;5;16881.95;14904.617
02-07-2019;QTD;2;2;8;10;5983.9;5373.309
02-07-2019;YTD;1;65;186;273;331983.3;298107.7
02-07-2019;YTD;2;239;724;1082;1382061.5;1239917.1
02-07-2019;YTD;3;42;134;202;241473.02;217026.75
03-07-2019;MTD;1;1;3;5;16881.95;14904.617
03-07-2019;MTD;2;2;8;10;5983.9;5373.309
03-07-2019;QTD;1;1;3;5;16881.95;14904.617
03-07-2019;QTD;2;2;8;10;5983.9;5373.309
03-07-2019;YTD;1;65;186;273;331983.3;298107.7
03-07-2019;YTD;2;239;724;1082;1382061.5;1239917.1
03-07-2019;YTD;3;42;134;202;241473.02;217026.75
04-07-2019;MTD;1;1;3;5;16881.95;14904.617
04-07-2019;MTD;2;3;12;16;8813.84;7826.257
